52	0	17753	1	1096040345
52	0	17753	1	1096040512
44	0	15968	1	1096040527
52	0	10158	1	1096040824
44	0	15968	1	1096040883
52	0	17787	1	1096041074
52	0	17764	1	1096041135
52	0	17763	1	1096041243
12988	1	33	0	1096041579
11761	1	31	0	1096041734
31	0	11761	1	1096041771
26	0	10160	1	1096042202
52	0	17774	1	1096042467
21020	1	62	0	1096042717
21020	1	62	0	1096043140
26	0	10160	1	1096043687
19	0	8853	1	1096043832
82	0	107	1	1096043876
44	0	15972	1	1096043885
31	0	11691	1	1096044075
18422	1	54	0	1096044112
31	0	11862	1	1096044112
44	0	15968	1	1096044125
44	0	96	1	1096044197
44	0	15968	1	1096044360
73	0	10158	1	1096044360
84	0	10158	1	1096044423
44	0	15968	1	1096044492
73	0	23679	1	1096044497
15	0	6844	1	1096044522
31	0	11691	1	1096044655
31	0	11863	1	1096044690
31	0	10394	1	1096044757
25993	1	86	0	1096044829
11691	1	31	0	1096044909
31	0	11691	1	1096045182
52	0	17752	1	1096045586
11682	1	31	0	1096045747
30	0	11296	1	1096045775
44	0	15968	1	1096045923
17	0	96	1	1096045929
16	0	7619	1	1096046114
44	0	15968	1	1096046205
8139	1	17	0	1096046298
7619	1	16	0	1096046704
82	0	13117	1	1096047950
82	0	12998	1	1096048024
12998	1	82	0	1096048037
31	0	11686	1	1096048245
16	0	7625	1	1096048269
16	0	7628	1	1096048351
31	0	11689	1	1096048449
19	0	4821	1	1096048512
19	0	8839	1	1096048538
61	0	66	0	1096048844
30	0	11376	1	1096048846
11680	1	31	0	1096048857
29	0	11139	1	1096048955
13117	1	82	0	1096049106
17	0	96	1	1096049415
19	0	8839	1	1096049478
13117	1	82	0	1096049660
11372	1	31	0	1096049823
52	0	17752	1	1096049931
1	0	107	1	1096050209
1	0	696	1	1096050268
87	0	24834	1	1096050292
19	0	8853	1	1096050478
12	0	4251	1	1096050949
456	1	1	0	1096051021
63	0	21170	1	1096051409
21170	1	63	0	1096051594
6702	1	15	0	1096051722
456	1	1	0	1096051939
73	0	23679	1	1096052054
1	0	696	1	1096052097
1	0	727	1	1096052202
26	0	10157	1	1096052238
19	0	107	1	1096052375
2	0	1113	1	1096052418
2	0	1077	1	1096052490
19	0	8853	1	1096052566
11689	1	31	0	1096052844
11692	1	31	0	1096053004
31	0	11682	1	1096053146
10209	1	26	0	1096053272
28	0	107	1	1096053321
97	1	17	0	1096053677
7650	1	16	0	1096053747
4	0	1704	1	1096053869
19	0	8857	1	1096054153
39	0	14074	1	1096054170
14252	1	40	0	1096054404
15	0	6845	1	1096054648
31	0	11682	1	1096055336
11301	1	31	0	1096055390
31	0	11864	1	1096055492
19	0	8858	1	1096055540
31	0	11372	1	1096055553
31	0	11690	1	1096055572
11682	1	31	0	1096055896
11682	1	31	0	1096056304
97	1	17	0	1096056977
97	1	17	0	1096057024
9929	1	25	0	1096057463
52	0	17752	1	1096057484
25	0	9929	1	1096057513
31	0	11682	1	1096057626
25	0	25	0	1096057662
31	0	11372	1	1096057678
60	0	20329	1	1096057717
31	0	11682	1	1096057773
10203	1	26	0	1096057788
11727	1	31	0	1096057973
11682	1	31	0	1096058016
25	0	9858	1	1096058146
31	0	11682	1	1096058185
30	0	11301	1	1096058350
60	0	20316	1	1096058359
66	0	21679	1	1096058457
14	0	4593	1	1096058570
30	0	11381	1	1096058626
14	0	4594	1	1096058632
1742	1	17	0	1096059123
2	0	1096	1	1096059156
14	0	4657	1	1096059344
9858	1	25	0	1096059351
16	0	7650	1	1096059520
11686	1	31	0	1096059713
14	0	4796	1	1096059969
16	0	7650	1	1096060004
14	0	4797	1	1096060059
16	0	7650	1	1096060226
17	0	97	1	1096060393
31	0	11682	1	1096060412
10209	1	26	0	1096060727
14	0	4657	1	1096060746
4	0	107	1	1096060775
4	0	97	1	1096060944
4	0	383	1	1096061005
11691	1	31	0	1096061065
19	0	8843	1	1096061717
4821	1	19	0	1096062049
26	0	10209	1	1096062062
31	0	11691	1	1096062110
31	0	11691	1	1096062127
4821	1	19	0	1096062142
31	0	11812	1	1096062203
19	0	8839	1	1096062209
26	0	10209	1	1096062235
17	0	96	1	1096062270
66	0	21684	1	1096062429
60	0	20332	1	1096062817
26	0	10230	1	1096062841
60	0	20316	1	1096062852
19	0	8859	1	1096062906
26	0	10209	1	1096063047
18	0	8512	1	1096063101
18	0	8502	1	1096063179
26	0	10209	1	1096063347
26	0	10209	1	1096063384
66	0	21684	1	1096063485
26	0	10209	1	1096063549
60	0	8113	1	1096063742
10209	1	26	0	1096063804
9899	1	25	0	1096063811
11812	1	31	0	1096064121
18	0	8510	1	1096064532
4	0	107	1	1096064601
17	0	96	1	1096064623
30	0	11292	1	1096065302
30	0	11292	1	1096065330
2	0	1098	1	1096065597
17752	1	52	0	1096065981
30	0	11301	1	1096066008
30	0	11443	1	1096066192
30	0	11429	1	1096066283
66	0	21682	1	1096066314
30	0	11448	1	1096066361
30	0	11432	1	1096066426
30	0	11342	1	1096066509
30	0	11356	1	1096066689
16	0	7625	1	1096066776
11450	1	30	0	1096066785
30	0	11372	1	1096066932
40	0	107	1	1096066984
40	0	14244	1	1096067071
30	0	11300	1	1096067149
40	0	1255	1	1096067199
40	0	14252	1	1096067293
40	0	14254	1	1096067401
30	0	11451	1	1096067436
66	0	21685	1	1096067494
66	0	19639	1	1096068271
16	0	7619	1	1096068645
30	0	11433	1	1096068925
30	0	11311	1	1096068979
30	0	11360	1	1096069027
40	0	14252	1	1096069357
18	0	8528	1	1096070275
15946	1	66	0	1096070290
18	0	8528	1	1096070400
18	0	8528	1	1096070509
11453	1	30	0	1096070780
66	0	21686	1	1096070900
66	0	21687	1	1096071015
16	0	7625	1	1096071099
99	1	4	0	1096071679
21686	1	66	0	1096071792
56	0	107	1	1096071859
19	0	8839	1	1096072282
31	0	11372	1	1096072343
31	0	11761	1	1096072430
40	0	14254	1	1096072584
15946	1	66	0	1096072864
11686	1	31	0	1096073435
31	0	11686	1	1096073559
11342	1	30	0	1096075310
31	0	11689	1	1096075482
40	0	1255	1	1096075868
40	0	1255	1	1096075994
30	0	11342	1	1096076541
66	0	15946	1	1096076931
11342	1	30	0	1096077087
30	0	11342	1	1096077550
30	0	11342	1	1096077571
30	0	11428	1	1096077854
32	0	107	1	1096078531
66	0	21688	1	1096078548
66	0	21689	1	1096079028
66	0	59	0	1096079362
56	0	19141	1	1096079803
20322	1	60	0	1096079853
30	0	11301	1	1096082403
3239	1	8	0	1096082550
8	0	8	0	1096082945
8	0	3168	1	1096082989
30	0	11301	1	1096083280
30	0	11301	1	1096083321
8	0	3239	1	1096083345
1255	1	40	0	1096083582
11316	1	30	0	1096084046
40	0	1255	1	1096084695
11301	1	30	0	1096084769
1255	1	40	0	1096085552
66	0	21689	1	1096086333
3168	1	8	0	1096086501
11320	1	30	0	1096086846
42	0	15511	1	1096086861
15529	1	42	0	1096086952
56	0	107	1	1096087627
56	0	19141	1	1096087673
8	0	3177	1	1096087840
82	0	25155	1	1096088788
82	0	25155	1	1096089110
44	0	15975	1	1096089259
84	0	25386	1	1096090032
1	0	28	0	1096090182
84	0	25393	1	1096090277
22194	1	82	0	1096090466
82	0	13044	1	1096090559
39	0	14074	1	1096090894
15961	1	44	0	1096090944
41	0	15186	1	1096090950
82	0	22194	1	1096091026
41	0	15182	1	1096091033
15196	1	41	0	1096091152
15976	1	44	0	1096091555
42	0	15520	1	1096091948
39	0	14074	1	1096092341
42	0	15520	1	1096092613
11422	1	30	0	1096092769
25386	1	84	0	1096093068
19168	1	56	0	1096093285
41	0	15196	1	1096093481
42	0	15531	1	1096093956
15186	1	41	0	1096094553
44	0	15965	1	1096095085
28	0	1	0	1096095599
33	0	12989	1	1096095616
33	0	12990	1	1096095781
33	0	12991	1	1096095957
33	0	12991	1	1096096000
56	0	19145	1	1096096350
28	0	10574	1	1096096428
56	0	19146	1	1096096452
28	0	10574	1	1096096480
19146	1	56	0	1096096502
19146	1	56	0	1096096764
19181	1	56	0	1096096951
28	0	10574	1	1096097047
33	0	12992	1	1096097062
28	0	10589	1	1096097127
28	0	10573	1	1096097151
29	0	11156	1	1096097236
28	0	10573	1	1096097722
33	0	12976	1	1096097722
10592	1	28	0	1096097811
28	0	10573	1	1096097887
33	0	12993	1	1096097974
14	0	4593	1	1096098080
33	0	12994	1	1096098128
28	0	10571	1	1096098371
62	0	21021	1	1096098497
88	0	8528	1	1096098807
33	0	12994	1	1096098989
22345	1	67	0	1096099004
88	0	8528	1	1096099048
15197	1	41	0	1096099226
39	0	14074	1	1096099395
7878	1	28	0	1096099426
21680	1	66	0	1096099729
39	0	14074	1	1096099729
41	0	15196	1	1096099901
7878	1	28	0	1096100057
32	0	12641	1	1096100127
18	0	8569	1	1096100339
12981	1	33	0	1096100406
39	0	14085	1	1096100407
52	0	17756	1	1096100528
52	0	17761	1	1096100558
22345	1	67	0	1096100585
66	0	21688	1	1096100600
31	0	11868	1	1096100630
31	0	11696	1	1096100669
39	0	14074	1	1096100858
32	0	12641	1	1096101400
66	0	21688	1	1096101442
20	0	2657	1	1096101728
17	0	96	1	1096101744
52	0	17774	1	1096101828
14	0	4610	1	1096102000
19167	1	56	0	1096102058
32	0	12642	1	1096102321
16	0	7625	1	1096102406
33	0	4593	1	1096102566
39	0	14085	1	1096102744
12981	1	33	0	1096102790
39	0	14075	1	1096102805
32	0	12643	1	1096102824
82	0	107	1	1096103028
3167	1	8	0	1096103480
3167	1	8	0	1096103884
44	0	15952	1	1096104094
28	0	7102	1	1096104224
28	0	10560	1	1096104246
44	0	15977	1	1096104287
7102	1	28	0	1096104331
1	0	107	1	1096104413
1	0	462	1	1096104578
1	0	726	1	1096104658
12	0	4271	1	1096104739
25	0	9856	1	1096104975
12644	1	32	0	1096105169
9856	1	25	0	1096105264
3130	1	62	0	1096105676
5	0	2538	1	1096106048
82	0	25156	1	1096106329
5	0	2538	1	1096106367
584	1	1	0	1096106377
25	0	9858	1	1096106425
52	0	17773	1	1096106538
15818	1	43	0	1096106560
1	0	454	1	1096106564
21021	1	62	0	1096106736
66	0	21679	1	1096106803
20	0	2657	1	1096106818
66	0	21679	1	1096106835
2657	1	20	0	1096106918
1	0	728	1	1096107013
66	0	21688	1	1096107213
20	0	2657	1	1096107224
2538	1	5	0	1096107298
15818	1	43	0	1096107439
19639	1	66	0	1096107723
66	0	21690	1	1096107734
17789	1	52	0	1096107749
20	0	2657	1	1096107803
16	0	7619	1	1096108318
25	0	9856	1	1096108439
30	0	11359	1	1096108483
67	0	22345	1	1096108544
52	0	17790	1	1096108578
66	0	15946	1	1096108676
66	0	21680	1	1096108847
21684	1	66	0	1096108945
9856	1	25	0	1096108956
30	0	11301	1	1096109173
30	0	11300	1	1096109299
30	0	11422	1	1096109429
584	1	1	0	1096109451
21021	1	62	0	1096109546
14	0	4610	1	1096109672
45	0	16337	1	1096109848
7630	1	16	0	1096110061
726	1	1	0	1096110080
9935	1	25	0	1096110199
52	0	17789	1	1096110256
25165	1	82	0	1096110336
84	0	25393	1	1096110384
3167	1	8	0	1096110555
73	0	23679	1	1096110555
41	0	15199	1	1096110792
42	0	15531	1	1096110987
52	0	17793	1	1096111133
44	0	15952	1	1096111289
25	0	9856	1	1096111484
63	0	21156	1	1096111612
44	0	15978	1	1096111704
17752	1	52	0	1096111723
15818	1	43	0	1096111810
73	0	23679	1	1096111856
73	0	23685	1	1096111903
44	0	15958	1	1096111942
56	0	19141	1	1096112038
44	0	15958	1	1096112641
23679	1	73	0	1096112997
17773	1	52	0	1096113110
52	0	17752	1	1096113294
42	0	15531	1	1096113297
52	0	17789	1	1096113340
42	0	107	1	1096113353
52	0	10158	1	1096113611
12986	1	33	0	1096113807
44	0	15958	1	1096113828
584	1	1	0	1096113889
52	0	17773	1	1096114163
8175	1	17	0	1096114323
1	0	673	1	1096114393
1	0	584	1	1096114657
4271	1	12	0	1096114662
17756	1	52	0	1096114729
1	0	673	1	1096114746
20	0	2657	1	1096114749
20	0	2657	1	1096115237
11692	1	31	0	1096115254
2657	1	20	0	1096115270
63	0	21156	1	1096115365
26	0	10160	1	1096115396
63	0	21151	1	1096115396
31	0	11869	1	1096115474
63	0	21156	1	1096115474
28	0	107	1	1096115565
15818	1	43	0	1096115576
82	0	25165	1	1096115582
10595	1	28	0	1096115758
31	0	11686	1	1096115830
12	0	4272	1	1096115910
7619	1	16	0	1096115931
26	0	10160	1	1096115932
20	0	2657	1	1096115995
52	0	10158	1	1096116012
26	0	10160	1	1096116120
82	0	25165	1	1096116209
16	0	7628	1	1096116220
15826	1	43	0	1096116266
1	0	673	1	1096116361
11696	1	31	0	1096116542
20	0	2657	1	1096116624
1	0	673	1	1096116719
12	0	4213	1	1096116778
16	0	7619	1	1096116817
12	0	4273	1	1096117065
1255	1	40	0	1096117347
56	0	107	1	1096117434
26	0	10160	1	1096117603
12	0	4242	1	1096117651
11316	1	30	0	1096117944
19	0	8860	1	1096118085
5	0	2569	1	1096118091
5	0	2570	1	1096118117
12998	1	33	0	1096118124
11422	1	30	0	1096118174
12	0	4213	1	1096118185
1	0	673	1	1096118193
12	0	4213	1	1096118208
30	0	11456	1	1096118210
15200	1	41	0	1096118245
673	1	1	0	1096118260
12	0	4213	1	1096118302
30	0	11457	1	1096118328
1	0	462	1	1096118343
1	0	673	1	1096118423
39	0	14075	1	1096118493
26	0	10160	1	1096118521
16	0	7621	1	1096118525
26	0	10160	1	1096118567
1	0	462	1	1096118592
42	0	15531	1	1096118816
63	0	21156	1	1096118838
42	0	15520	1	1096118846
673	1	1	0	1096118875
63	0	21156	1	1096118890
42	0	15530	1	1096119107
30	0	11300	1	1096119174
28	0	10580	1	1096119194
30	0	11300	1	1096119265
84	0	25393	1	1096119309
12	0	4213	1	1096119315
30	0	11300	1	1096119333
28	0	10580	1	1096119339
44	0	96	1	1096119339
44	0	3130	1	1096119378
23679	1	73	0	1096119493
63	0	21151	1	1096119561
28	0	10595	1	1096119600
63	0	21156	1	1096119658
39	0	14074	1	1096120192
2	0	1096	1	1096120212
39	0	14074	1	1096120229
15818	1	43	0	1096120296
82	0	12998	1	1096120327
44	0	15979	1	1096120392
11453	1	30	0	1096120420
2	0	1096	1	1096120470
2	0	1096	1	1096120505
30	0	11359	1	1096120509
33	0	12992	1	1096120618
2	0	1096	1	1096120737
33	0	12999	1	1096120791
4213	1	12	0	1096120963
28	0	10571	1	1096120995
43	0	15570	1	1096121019
66	0	21684	1	1096121099
42	0	15530	1	1096121123
4213	1	12	0	1096121132
42	0	15531	1	1096121162
28	0	10571	1	1096121199
67	0	22345	1	1096121219
30	0	11300	1	1096121223
8576	1	18	0	1096121251
30	0	11360	1	1096121279
11359	1	30	0	1096121303
28	0	10571	1	1096121473
84	0	25393	1	1096121568
28	0	10550	1	1096121716
66	0	21688	1	1096121768
28	0	10595	1	1096121885
14084	1	39	0	1096122093
30	0	11300	1	1096122098
2420	1	12	0	1096122115
30	0	11360	1	1096122208
60	0	20333	1	1096122215
12	0	2420	1	1096122232
60	0	20334	1	1096122332
8125	1	17	0	1096122417
19	0	8853	1	1096122482
30	0	11300	1	1096122638
84	0	25393	1	1096122697
28	0	10580	1	1096122721
2420	1	12	0	1096122766
11300	1	30	0	1096122903
14084	1	39	0	1096123133
19	0	8861	1	1096123153
23698	1	73	0	1096123244
11727	1	31	0	1096123367
14084	1	39	0	1096123376
31	0	11727	1	1096123407
13000	1	33	0	1096123641
42	0	15520	1	1096123782
84	0	25393	1	1096123801
84	0	25394	1	1096123864
42	0	15530	1	1096123879
19	0	8857	1	1096123899
19	0	8862	1	1096124086
15976	1	44	0	1096124181
19	0	8843	1	1096124335
26	0	10203	1	1096124687
44	0	15954	1	1096124687
44	0	15975	1	1096124741
42	0	15531	1	1096124806
44	0	15954	1	1096124932
30	0	11458	1	1096124956
30	0	11428	1	1096125038
30	0	11428	1	1096125106
30	0	11459	1	1096125193
30	0	11332	1	1096125369
33	0	4593	1	1096125444
15196	1	41	0	1096125586
30	0	11460	1	1096125666
10597	1	28	0	1096125707
84	0	25393	1	1096125839
15954	1	44	0	1096125978
59	0	66	0	1096126454
11422	1	30	0	1096126935
26	0	10160	1	1096126936
44	0	15980	1	1096126996
4	0	107	1	1096127098
4	0	17	0	1096127172
4	0	17	0	1096127174
15946	1	66	0	1096127433
42	0	15531	1	1096127452
84	0	25395	1	1096127459
52	0	10158	1	1096127496
31	0	11686	1	1096127504
23700	1	73	0	1096127580
84	0	25393	1	1096127769
15531	1	42	0	1096127841
66	0	15946	1	1096127849
55	0	107	1	1096127966
20335	1	60	0	1096128188
52	0	17796	1	1096128234
26	0	10208	1	1096128266
454	1	1	0	1096128346
21689	1	66	0	1096128411
52	0	17790	1	1096128516
52	0	17753	1	1096128557
73	0	23679	1	1096128618
66	0	21689	1	1096128642
17	0	8136	1	1096128728
56	0	19145	1	1096128737
39	0	14074	1	1096128782
17	0	8136	1	1096128794
17	0	4	0	1096128880
17	0	4	0	1096128882
1706	1	4	0	1096128922
17753	1	52	0	1096128948
4	0	17	0	1096129152
4	0	17	0	1096129154
26	0	10160	1	1096129288
4594	1	14	0	1096129310
26	0	10157	1	1096129403
26	0	10208	1	1096129488
1096	1	2	0	1096129525
15196	1	41	0	1096129864
44	0	15958	1	1096129961
41	0	15196	1	1096130059
44	0	15958	1	1096130209
52	0	17752	1	1096130441
584	1	1	0	1096130523
26	0	10160	1	1096130580
44	0	15958	1	1096130595
26	0	10171	1	1096130636
63	0	12708	1	1096130894
63	0	21175	1	1096131062
66	0	21689	1	1096131103
66	0	21689	1	1096131127
73	0	23679	1	1096131170
97	1	17	0	1096131324
18	0	2011	1	1096131339
26	0	10208	1	1096131411
66	0	21688	1	1096131465
1	0	584	1	1096131526
26	0	10208	1	1096131530
1	0	584	1	1096131991
19	0	8863	1	1096132008
2	0	1096	1	1096132045
19	0	8843	1	1096132064
4	0	107	1	1096132305
4	0	99	1	1096132401
18	0	2011	1	1096132463
31	0	11864	1	1096132791
31	0	11864	1	1096132804
31	0	11761	1	1096132856
6702	1	15	0	1096132865
31	0	11841	1	1096132900
31	0	11301	1	1096132965
31	0	11301	1	1096133000
30	0	11422	1	1096133264
4	0	97	1	1096133490
11680	1	31	0	1096133623
39	0	14074	1	1096133698
