49954	56058	0
69724	56668	0
74175	50918	0
74175	45737	0
74175	45737	0
49954	56058	0
29176	424	0
29176	424	0
29176	424	0
49954	56058	0
31731	37502	0
69724	22843	0
49954	56058	0
60328	62391	0
55579	69724	0
60328	62391	0
62391	60328	0
68173	68173	0
68173	68173	0
69724	55579	0
55579	17712	0
36805	26839	0
36805	62391	0
36805	69564	0
36805	740	0
36805	71001	0
36805	69564	0
36805	740	0
36805	71001	0
36805	26839	0
36805	62391	0
36805	69564	0
36805	740	0
36805	71001	0
36805	69564	0
36805	740	0
36805	71001	0
65945	65945	0
62391	74175	0
49954	56058	0
49954	65538	0
49954	56058	0
37502	45737	0
37502	37502	0
37502	37502	0
37502	45737	0
37502	37502	0
37502	37502	0
14540	40985	0
49954	65538	0
49954	56058	0
14540	64150	0
14540	64150	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
62391	74175	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
31731	55244	0
55579	17712	0
29176	424	0
29176	424	0
29176	424	0
29176	424	0
29176	424	0
29176	424	0
29176	424	0
29176	424	0
37502	37502	0
37502	37502	0
49954	56058	0
49954	65538	0
4883	4883	0
62391	74175	0
62391	74175	0
69724	55579	0
69724	37320	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
49954	65538	0
49954	56058	0
60328	62391	0
50110	56668	0
5554	9340	0
62391	26839	0
4883	5121	0
55579	22843	0
55579	17712	0
60328	62391	0
31731	28824	0
60328	62391	0
60328	62391	0
70108	55579	0
49954	49954	0
68173	68173	0
68173	68173	0
69564	36805	0
69564	740	0
69564	36805	0
69564	740	0
424	36693	0
69724	50110	0
69724	56668	0
9852	50110	0
9852	56668	0
4883	1671	0
4883	1671	0
61512	56668	0
61512	56668	0
55579	70108	0
424	36693	0
55579	70108	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
60328	62391	0
55579	17712	0
62391	74175	0
47350	53382	0
31731	28824	0
56668	69724	0
50918	45737	0
50918	45737	0
69724	56668	0
49954	65538	0
49954	56058	0
48480	29346	0
48480	29346	0
4883	1671	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
55579	47229	0
70108	55579	0
49954	56058	0
60328	38647	0
69724	17712	0
45989	69564	0
62391	45989	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
31731	28824	0
37502	37502	0
37502	37502	0
31731	36693	0
31731	28824	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
70108	55579	0
70108	55579	0
69564	740	0
69564	36805	0
69564	40985	0
69564	40985	0
70108	55579	0
31731	69724	0
70108	55579	0
60328	26839	0
9852	56668	0
9852	50110	0
9852	69724	0
9852	37320	0
31731	9981	0
31731	46902	0
31731	3400	0
1994	9852	0
31731	55244	0
31731	55244	0
69724	56668	0
69724	56668	0
424	424	0
424	424	0
424	424	0
424	424	0
424	424	0
31731	50110	0
31731	9852	0
31731	56668	0
74175	50918	0
69564	36805	0
4883	1671	0
68173	5121	0
68173	5121	0
49954	9852	0
9852	65238	0
71001	740	0
68173	68173	0
68173	68173	0
71001	740	0
71001	740	0
71001	36805	0
71001	36805	0
25917	25917	0
25917	25917	0
31731	74175	0
62391	50918	0
14540	68443	0
14540	48480	0
14540	68443	0
14540	48480	0
69724	17712	0
35758	35758	0
35758	26633	0
35758	9852	0
35758	55579	0
35758	30868	0
35758	70108	0
35758	3400	0
35758	64025	0
35758	71601	0
35758	50110	0
35758	37320	0
35758	56668	0
35758	34622	0
62391	74175	0
71001	740	0
69564	71001	0
69564	36805	0
69564	740	0
69564	36805	0
69564	740	0
69564	71001	0
69564	36805	0
69564	740	0
69564	36805	0
69564	740	0
69564	71001	0
69564	71001	0
71001	69564	0
71001	69564	0
5900	5900	0
70108	55579	0
55579	34622	0
71001	48480	0
70108	55579	0
55579	37320	0
42822	38703	0
71001	69564	0
71001	36805	0
71001	740	0
71001	69564	0
71001	36805	0
71001	740	0
56668	58319	0
69564	36805	0
69564	36805	0
70108	1639	0
5900	5900	0
55579	37320	0
70108	55579	0
55579	17712	0
68173	68173	0
68173	68173	0
29176	424	0
29176	424	0
29176	424	0
46902	3400	0
55579	70108	0
55579	71601	0
55579	47229	0
71001	740	0
71001	740	0
37502	69564	0
37502	37502	0
37502	37502	0
37502	69564	0
37502	37502	0
37502	37502	0
31731	1994	0
55579	17712	0
31731	74175	0
69564	740	0
69564	37502	0
69564	37502	0
70108	55579	0
740	71001	0
740	37502	0
740	71001	0
740	37502	0
740	71001	0
37502	69564	0
31731	74175	0
49954	65538	0
49954	56058	0
49954	56058	0
37502	37502	0
37502	37502	0
69564	71001	0
69564	71001	0
69564	71001	0
69564	71001	0
49954	65538	0
49954	56058	0
61512	56668	0
47350	55191	0
47350	53382	0
48480	48480	0
48480	68443	0
48480	68443	0
69564	38647	0
69564	40985	0
69564	740	0
69564	36805	0
69564	40985	0
69564	740	0
69564	36805	0
69564	38647	0
69564	40985	0
69564	740	0
69564	36805	0
69564	40985	0
69564	740	0
69564	36805	0
30100	30100	0
30100	30100	0
30100	30100	0
30100	30100	0
30100	30100	0
30100	30100	0
30100	30100	0
30100	30100	0
71001	740	0
46432	26839	0
37502	37502	0
37502	37502	0
70108	3400	0
55579	30868	0
55579	47229	0
55579	71601	0
55579	34622	0
55579	70108	0
47350	26839	0
45737	62391	0
31731	69458	0
49954	49954	0
71001	740	0
71001	71001	0
71001	71001	0
71001	71001	0
71001	71001	0
71001	71001	0
71001	71001	0
49954	65538	0
31731	55244	0
31731	53377	0
31731	74175	0
31731	28824	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
31731	17897	0
31731	46902	0
31731	9981	0
31731	46902	0
31731	9981	0
37502	37502	0
37502	37502	0
71001	36805	0
4883	26633	0
4883	1671	0
4883	1671	0
31731	55244	0
31731	26839	0
74175	37502	0
74175	37502	0
69724	62391	0
9852	69724	0
9852	56668	0
9852	1639	0
9852	69724	0
9852	56668	0
9852	1639	0
5554	62391	0
71001	71001	0
71001	71001	0
71001	71001	0
71001	71001	0
49954	56058	0
49954	65538	0
31731	17897	0
69564	36805	0
69564	36805	0
4883	4883	0
4883	4883	0
4883	4883	0
4883	4883	0
71001	71001	0
71001	71001	0
55244	53377	0
55579	55579	0
55579	55579	0
70108	55579	0
55579	69724	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
74175	31731	0
74175	45737	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
70108	55579	0
5554	65945	0
4883	1671	0
35758	35758	0
35758	35758	0
14540	40985	0
14540	12726	0
14540	12726	0
62391	31731	0
62391	26839	0
62391	74175	0
29294	29294	0
62391	740	0
26793	37382	0
31731	28824	0
74175	28824	0
62391	55191	0
62391	69724	0
69724	65238	0
74175	45737	0
74175	45737	0
4883	1671	0
69724	28824	0
31731	31731	0
69724	65238	0
69724	65238	0
424	424	0
424	46432	0
37502	37502	0
37502	37502	0
69724	22843	0
69724	22843	0
69724	22843	0
71001	740	0
43680	35593	0
43680	424	0
43680	29176	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
740	71001	0
740	71001	0
740	71001	0
424	45989	0
424	45989	0
69724	62391	0
35758	35758	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
69564	36805	0
69564	71001	0
69564	740	0
69564	36805	0
69564	71001	0
69564	740	0
69564	71001	0
69564	71001	0
69564	71001	0
55579	17712	0
14540	14540	0
74175	3611	0
68173	68173	0
68173	68173	0
69564	36805	0
69564	36805	0
71001	69564	0
69564	3611	0
69564	3611	0
424	65538	0
62391	740	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
55579	17712	0
74175	3611	0
74175	3611	0
5554	65945	0
65945	36693	0
65945	28824	0
65945	28824	0
36693	65945	0
36693	28824	0
36693	28824	0
5554	65945	0
55579	70108	0
55579	70108	0
69564	48814	0
69564	48814	0
71001	69564	0
71001	36805	0
71001	740	0
69564	5554	0
740	71001	0
740	5554	0
740	36805	0
740	69564	0
740	36805	0
740	69564	0
5554	45989	0
71001	740	0
71001	36805	0
71001	69564	0
71001	36805	0
71001	69564	0
63757	47403	0
63757	5900	0
50110	56063	0
68173	68173	0
68173	68173	0
71001	740	0
71001	36805	0
71001	69564	0
71001	740	0
71001	36805	0
71001	69564	0
31731	31731	0
31731	31731	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
9852	4883	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
4883	1671	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	74175	0
37502	37502	0
37502	74175	0
37502	37502	0
37502	74175	0
37502	37502	0
37502	74175	0
31731	28824	0
36805	69564	0
36805	69564	0
36805	69564	0
4883	1671	0
37382	29294	0
37382	29294	0
71001	69564	0
71001	36805	0
71001	740	0
71001	69564	0
71001	36805	0
71001	740	0
5554	65945	0
65945	5554	0
69564	48814	0
69564	48814	0
69564	48814	0
69724	37320	0
69724	57904	0
69724	30868	0
69724	37320	0
69724	57904	0
69724	30868	0
31731	1994	0
31731	36693	0
55579	70108	0
55579	70108	0
69564	36805	0
69564	36805	0
62391	45989	0
62391	45989	0
69564	36805	0
69564	740	0
69564	36805	0
69564	740	0
424	29176	0
35593	65538	0
71601	35758	0
61512	58319	0
37502	37502	0
37502	37502	0
71001	36805	0
31731	1994	0
31731	1994	0
31731	1994	0
31731	1994	0
69724	740	0
69724	71001	0
69724	5554	0
69724	36805	0
69724	69564	0
69724	740	0
69724	71001	0
69724	5554	0
69724	36805	0
69724	69564	0
69724	740	0
69724	71001	0
69724	5554	0
69724	36805	0
69724	69564	0
69724	740	0
69724	71001	0
69724	5554	0
69724	36805	0
69724	69564	0
69724	740	0
69724	71001	0
69724	5554	0
69724	36805	0
69724	69564	0
69724	740	0
69724	71001	0
69724	5554	0
69724	36805	0
69724	69564	0
69724	740	0
69724	71001	0
69724	5554	0
69724	36805	0
69724	69564	0
12402	53722	0
12402	3371	0
12402	53722	0
12402	3371	0
71601	65238	0
62391	60328	0
71001	69564	0
71001	740	0
71001	36805	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
31731	28824	0
37502	1994	0
37502	36693	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
71001	69564	0
71001	36805	0
71001	740	0
49954	65538	0
62391	37502	0
62391	55191	0
62391	27543	0
35593	65538	0
71001	69564	0
71001	36805	0
71001	740	0
71001	22843	0
71001	36805	0
71001	740	0
70108	55579	0
55579	17712	0
36805	71001	0
36805	71001	0
71001	36805	0
71001	36805	0
60328	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
69724	53382	0
71001	36805	0
71001	69564	0
71001	740	0
69724	69564	0
69724	69564	0
69724	69564	0
69564	71001	0
69564	36805	0
69564	740	0
69564	69724	0
69564	71001	0
69564	36805	0
69564	740	0
69564	69724	0
69564	48814	0
69564	48814	0
69564	48814	0
69564	48814	0
31731	55244	0
14540	29346	0
14540	29346	0
69564	69564	0
69564	69564	0
17897	53377	0
31731	9981	0
14540	29346	0
14540	29346	0
14540	29346	0
69724	57904	0
71001	69564	0
71001	69564	0
424	424	0
424	424	0
31731	74175	0
31731	1994	0
69564	40985	0
69564	40985	0
71001	69564	0
71001	740	0
71001	36805	0
71001	69564	0
71001	740	0
71001	36805	0
31731	17897	0
68173	68173	0
68173	68173	0
70108	55579	0
69564	740	0
69564	740	0
74175	50918	0
74175	50918	0
49954	65538	0
37502	37502	0
37502	37502	0
69564	71001	0
69564	71001	0
69564	71001	0
31731	74175	0
37502	37502	0
37502	37502	0
31731	28824	0
49954	65538	0
49954	65538	0
74175	74175	0
74175	74175	0
37320	57904	0
55579	70108	0
55579	34622	0
31731	55244	0
48480	65007	0
48480	21056	0
48480	65007	0
48480	21056	0
31731	31731	0
35593	65538	0
35593	49954	0
49954	65538	0
49954	65538	0
69724	740	0
55579	69724	0
49954	65538	0
740	69564	0
740	36805	0
740	69564	0
740	36805	0
49954	65538	0
31731	37502	0
14540	48480	0
14540	64150	0
14540	68443	0
14540	64150	0
14540	68443	0
55579	37320	0
74175	31731	0
74175	37320	0
74175	69724	0
74175	56668	0
74175	50110	0
74175	9852	0
74175	37502	0
31731	74175	0
740	62391	0
740	71001	0
740	36805	0
740	69564	0
740	26839	0
740	62391	0
740	71001	0
740	36805	0
740	69564	0
740	26839	0
46902	31731	0
46902	31731	0
14540	40985	0
14540	68443	0
14540	68443	0
740	36805	0
740	69564	0
740	62391	0
740	36805	0
740	69564	0
740	62391	0
71001	740	0
71001	36805	0
71001	22843	0
71001	69564	0
71001	740	0
71001	36805	0
71001	22843	0
71001	69564	0
71001	740	0
71001	36805	0
71001	22843	0
71001	69564	0
69724	37320	0
31731	1994	0
31731	3400	0
71001	740	0
71001	740	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
69458	1639	0
69458	1639	0
31731	1994	0
31731	28824	0
31731	28824	0
71001	69564	0
71001	36805	0
71001	740	0
71001	36805	0
71001	36805	0
36805	69564	0
36805	69564	0
71001	740	0
71001	36805	0
71001	22843	0
71001	69564	0
71001	5554	0
740	36805	0
740	71001	0
740	69564	0
740	36805	0
740	71001	0
740	69564	0
740	36805	0
740	71001	0
740	69564	0
740	36805	0
740	71001	0
740	69564	0
740	36805	0
740	71001	0
740	69564	0
740	36805	0
740	71001	0
740	69564	0
12402	70719	0
12402	3371	0
12402	53722	0
74175	1994	0
71001	69564	0
71001	36805	0
71001	740	0
740	62391	0
740	46432	0
740	71001	0
740	57904	0
740	37320	0
740	69724	0
740	22843	0
740	5554	0
740	36805	0
740	69564	0
740	71001	0
740	36805	0
25917	25917	0
69564	71001	0
69564	740	0
69564	36805	0
69564	71001	0
69564	740	0
69564	36805	0
64809	62391	0
64809	55191	0
64809	62391	0
49954	56058	0
69724	45737	0
45737	74480	0
5554	45989	0
5554	46432	0
5554	5554	0
64809	31731	0
71001	740	0
71001	36805	0
71001	22843	0
71001	69564	0
71001	5554	0
71001	740	0
71001	36805	0
71001	22843	0
71001	69564	0
71001	5554	0
71001	740	0
71001	36805	0
71001	22843	0
71001	69564	0
71001	5554	0
46902	50110	0
71601	50110	0
64809	62391	0
424	65945	0
424	56058	0
424	65538	0
424	68173	0
424	46432	0
424	5554	0
424	29176	0
424	424	0
424	43680	0
424	49954	0
424	45989	0
424	45989	0
62391	45989	0
64809	69724	0
64809	56668	0
64809	9852	0
64809	31731	0
64809	1639	0
64809	69458	0
64809	55191	0
14540	68443	0
14540	68443	0
74175	50918	0
31731	53377	0
31731	55244	0
31731	53377	0
31731	55244	0
62391	45989	0
31731	53377	0
31731	53377	0
37320	69724	0
37320	57904	0
9852	69724	0
71001	740	0
71001	36805	0
71001	22843	0
71001	69564	0
71001	5554	0
71001	740	0
71001	36805	0
71001	22843	0
71001	69564	0
71001	5554	0
71001	36805	0
71001	69564	0
71001	36805	0
71001	69564	0
36805	69564	0
36805	69564	0
31731	53377	0
69564	71001	0
69564	3611	0
69564	71001	0
69564	3611	0
69564	71001	0
69564	3611	0
69564	71001	0
69564	3611	0
69564	71001	0
69564	3611	0
69564	71001	0
69564	3611	0
69564	71001	0
69564	3611	0
69564	71001	0
69564	3611	0
31731	53377	0
49954	65538	0
25917	25917	0
49954	65538	0
31731	28824	0
31731	28824	0
71001	69564	0
71001	36805	0
71001	740	0
71001	69564	0
71001	36805	0
71001	740	0
71001	69564	0
71001	36805	0
71001	740	0
25917	25917	0
71001	71001	0
71001	71001	0
64809	31731	0
64809	62391	0
69564	40985	0
69564	740	0
71001	69564	0
71001	36805	0
71001	69564	0
71001	36805	0
64809	55191	0
64809	62391	0
55579	17712	0
424	29176	0
740	71001	0
71001	36805	0
71001	740	0
69724	37320	0
69724	57904	0
69724	30868	0
74175	65945	0
74175	9340	0
74175	45989	0
74175	9340	0
74175	45989	0
64809	62391	0
69724	57904	0
74175	3611	0
74175	69564	0
29176	424	0
29176	43680	0
71001	36805	0
71001	69564	0
5900	5900	0
740	69564	0
740	36805	0
740	36693	0
740	26839	0
55579	34622	0
55579	70108	0
9852	26633	0
55579	70108	0
71001	36805	0
71001	740	0
71001	69564	0
71001	36805	0
71001	740	0
71001	69564	0
71001	36805	0
71001	740	0
71001	69564	0
64809	62391	0
64809	62391	0
64809	62391	0
64809	55191	0
29294	3371	0
29294	53722	0
29294	3371	0
740	71001	0
71001	740	0
71001	740	0
71001	36805	0
71001	22843	0
71001	69564	0
71001	5554	0
740	71001	0
424	29176	0
424	43680	0
424	29176	0
424	43680	0
424	29176	0
424	43680	0
71001	740	0
71001	36805	0
71001	69564	0
71001	5554	0
31731	31731	0
740	71001	0
740	71001	0
64809	69724	0
55579	70108	0
71001	740	0
71001	36805	0
71001	69564	0
71001	5554	0
71001	14540	0
71001	68443	0
740	36693	0
14540	58986	0
14540	68443	0
14540	40985	0
14540	58986	0
14540	68443	0
14540	40985	0
65538	56058	0
31731	31731	0
64809	36693	0
29294	23514	0
71001	740	0
71001	36805	0
71001	69564	0
71001	5554	0
71001	5554	0
71001	740	0
71001	36805	0
71001	69564	0
71001	5554	0
71001	5554	0
71001	740	0
71001	36805	0
71001	69564	0
71001	5554	0
71001	5554	0
71001	69564	0
36693	28824	0
35758	58319	0
424	28824	0
71001	740	0
71001	740	0
71001	740	0
64809	45989	0
740	71001	0
740	69564	0
740	69564	0
71001	69564	0
71001	36805	0
71001	740	0
71001	69564	0
71001	36805	0
71001	740	0
58319	56668	0
64809	36693	0
64809	36693	0
69564	71001	0
69564	71001	0
69564	71001	0
69564	71001	0
69564	71001	0
69564	71001	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
71001	36805	0
71001	740	0
29176	424	0
29176	43680	0
29176	424	0
29176	43680	0
29176	424	0
29176	43680	0
29176	424	0
29176	43680	0
5554	5554	0
5554	5554	0
1639	1639	0
1639	1639	0
49954	65538	0
49954	56058	0
1639	1639	0
1639	1639	0
1639	1639	0
71001	740	0
71001	36805	0
71001	69564	0
71001	5554	0
71001	5554	0
71001	740	0
71001	36805	0
71001	69564	0
71001	5554	0
71001	5554	0
71001	69564	0
71001	36805	0
71001	69564	0
71001	36805	0
64809	1994	0
69458	69458	0
69458	69458	0
69458	69458	0
69458	69458	0
36805	71001	0
65538	49954	0
71001	69564	0
71001	36805	0
71001	740	0
71001	69564	0
71001	36805	0
71001	740	0
43680	35593	0
43680	424	0
43680	29176	0
31731	31731	0
71001	740	0
71001	36805	0
71001	69564	0
71001	5554	0
71001	5554	0
71001	740	0
71001	36805	0
71001	69564	0
71001	5554	0
71001	5554	0
71001	740	0
71001	36805	0
71001	69564	0
71001	5554	0
71001	5554	0
64809	1994	0
64809	36693	0
64809	36693	0
64809	62391	0
55579	37320	0
55579	37320	0
55579	37320	0
43680	29176	0
71001	740	0
64809	36693	0
64809	36693	0
65945	9810	0
31731	9981	0
9340	45989	0
31731	55244	0
9340	45989	0
71001	740	0
37502	37502	0
37502	37502	0
71001	740	0
71001	36805	0
71001	69564	0
71001	740	0
71001	36805	0
71001	69564	0
65538	56668	0
65538	49954	0
71001	36805	0
71001	740	0
71001	69564	0
71001	36805	0
71001	740	0
71001	69564	0
49954	35593	0
49954	65538	0
49954	65538	0
4883	1671	0
4883	1671	0
4883	1671	0
21056	68443	0
21056	48480	0
21056	65007	0
21056	21056	0
21056	21056	0
64809	26839	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
70108	55579	0
37502	37502	0
37502	37502	0
740	36693	0
740	1994	0
740	69724	0
740	69564	0
740	36805	0
31731	9981	0
31731	17897	0
64809	36693	0
64809	36693	0
5554	5554	0
5554	5554	0
31731	9981	0
71001	71001	0
71001	71001	0
45989	424	0
45989	46432	0
45989	46432	0
45989	424	0
45989	46432	0
45989	46432	0
45989	65945	0
55579	37320	0
55579	37320	0
55579	70108	0
31731	55244	0
55579	70108	0
64809	62391	0
71001	69564	0
71001	36805	0
71001	740	0
43680	35593	0
43680	424	0
43680	29176	0
71001	740	0
71001	740	0
69564	71001	0
69564	36805	0
69564	740	0
69564	36805	0
69564	740	0
69564	71001	0
69564	36805	0
69564	740	0
69564	36805	0
69564	740	0
3611	50918	0
3611	69564	0
3611	36693	0
3611	1994	0
3611	64150	0
3611	58986	0
9852	56668	0
71001	740	0
9852	56668	0
69724	37320	0
71001	36805	0
71001	740	0
71001	36805	0
71001	740	0
65538	56058	0
71601	57904	0
71601	69724	0
71601	30868	0
71601	37320	0
71601	64025	0
71601	55579	0
71601	65238	0
71601	47229	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
45737	28824	0
69724	37320	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
9852	56668	0
71001	740	0
71001	36805	0
9852	56668	0
64809	55191	0
64809	31731	0
64809	31731	0
68173	46432	0
68173	46432	0
71001	71001	0
71001	71001	0
71001	69564	0
71001	36805	0
71001	740	0
71001	69564	0
71001	36805	0
71001	740	0
71001	69564	0
71001	36805	0
71001	740	0
64809	1994	0
64809	1994	0
64809	36805	0
36805	71001	0
71001	740	0
71001	740	0
31731	31731	0
36693	36693	0
31731	31731	0
71001	69564	0
71001	69564	0
71001	69564	0
4883	74480	0
4883	74480	0
62391	3611	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
424	29176	0
424	43680	0
424	29176	0
424	43680	0
64809	27543	0
37502	37502	0
37502	37502	0
37502	37502	0
37502	37502	0
69724	740	0
31731	74175	0
64809	62391	0
69724	740	0
64809	69724	0
64809	31731	0
64809	62399	0
64809	25917	0
64809	30892	0
64809	1639	0
64809	53382	0
64809	9852	0
64809	26839	0
64809	56668	0
64809	50110	0
64809	64693	0
64809	55191	0
64809	27543	0
64809	36693	0
64809	36693	0
64809	69724	0
64809	31731	0
64809	62399	0
64809	45737	0
64809	25917	0
64809	30892	0
64809	45989	0
64809	1639	0
64809	53382	0
64809	9852	0
64809	26839	0
64809	56668	0
64809	50110	0
64809	64693	0
64809	55191	0
64809	27543	0
64809	36693	0
64809	36693	0
64809	69724	0
64809	31731	0
64809	25917	0
64809	30892	0
64809	37320	0
64809	36693	0
64809	1639	0
64809	9852	0
64809	26839	0
64809	69458	0
64809	56668	0
64809	50110	0
31731	74175	0
64809	62391	0
64809	62391	0
69564	65945	0
69564	65945	0
69564	65945	0
69564	65945	0
740	71001	0
740	5554	0
740	36805	0
740	69564	0
740	36805	0
740	69564	0
740	71001	0
740	5554	0
740	36805	0
740	69564	0
740	36805	0
740	69564	0
64809	69724	0
64809	31731	0
64809	62399	0
64809	25917	0
64809	30892	0
64809	1639	0
64809	53382	0
64809	9852	0
64809	26839	0
64809	56668	0
64809	50110	0
64809	64693	0
64809	55191	0
64809	27543	0
64809	26839	0
4883	9852	0
4883	9852	0
4883	9852	0
4883	9852	0
4883	9852	0
4883	9852	0
64809	62391	0
71001	740	0
71001	36805	0
71001	740	0
71001	36805	0
35593	424	0
35593	424	0
49954	56058	0
4883	1671	0
4883	1671	0
4883	1671	0
4883	1671	0
424	46432	0
4883	1671	0
4883	1671	0
5900	63757	0
5900	63757	0
3400	26633	0
5900	63757	0
5900	63757	0
5900	63757	0
3400	26633	0
4883	74480	0
4883	74480	0
69564	71001	0
69564	740	0
69564	36805	0
69564	740	0
69564	36805	0
69564	71001	0
69564	740	0
69564	36805	0
69564	740	0
69564	36805	0
69564	71001	0
69564	740	0
69564	36805	0
69564	740	0
69564	36805	0
47350	57904	0
47350	52484	0
47350	52484	0
52484	26839	0
52484	26839	0
71001	36805	0
71001	69564	0
71001	69564	0
4883	74480	0
4883	74480	0
47350	57904	0
47350	52484	0
47350	52484	0
52484	26839	0
52484	26839	0
71001	69564	0
71001	69564	0
74175	3611	0
71001	71001	0
71001	69564	0
71001	71001	0
71001	69564	0
71001	71001	0
71001	69564	0
71001	71001	0
71001	69564	0
71001	71001	0
71001	69564	0
71001	71001	0
71001	69564	0
55244	53377	0
55244	53377	0
74175	3611	0
55244	53377	0
55244	53377	0
64809	62391	0
62391	1994	0
29176	46432	0
71001	740	0
71001	740	0
47350	55191	0
29176	46432	0
36805	62391	0
36805	62391	0
36805	50918	0
36805	45989	0
36805	36693	0
36805	48814	0
36805	69564	0
36805	1994	0
36805	38647	0
36805	3611	0
36805	69564	0
36805	62391	0
36805	50918	0
36805	45989	0
36805	36693	0
36805	48814	0
36805	69564	0
36805	1994	0
36805	38647	0
36805	3611	0
36805	69564	0
36805	62391	0
36805	62391	0
36805	50918	0
36805	45989	0
36805	48814	0
36805	69564	0
36805	1994	0
36805	38647	0
36805	3611	0
36805	62391	0
36805	50918	0
36805	45989	0
36805	48814	0
36805	69564	0
36805	1994	0
36805	38647	0
36805	3611	0
36805	62391	0
36805	62391	0
36805	50918	0
36805	45989	0
36805	36693	0
36805	48814	0
36805	69564	0
36805	1994	0
36805	38647	0
36805	3611	0
36805	69564	0
36805	62391	0
36805	50918	0
36805	45989	0
36805	36693	0
36805	48814	0
36805	69564	0
36805	1994	0
36805	38647	0
36805	3611	0
36805	69564	0
36805	62391	0
36805	62391	0
36805	50918	0
36805	45989	0
36805	36693	0
36805	74175	0
36805	48814	0
36805	9340	0
36805	69564	0
36805	1994	0
36805	38647	0
36805	3611	0
36805	69564	0
36805	62391	0
36805	50918	0
36805	45989	0
36805	36693	0
36805	74175	0
36805	48814	0
36805	9340	0
36805	69564	0
36805	1994	0
36805	38647	0
36805	3611	0
