69564	2	740	2	0
69564	2	36805	2	0
69564	2	40985	2	0
69564	2	40985	2	0
70108	8	55579	1	0
31731	7	69724	7	0
70108	8	55579	1	0
60328	1	26839	2	0
9852	2	56668	2	0
9852	2	50110	2	0
9852	2	69724	7	0
9852	2	37320	7	0
31731	7	9981	9	0
31731	7	46902	9	0
31731	7	3400	1	0
1994	6	9852	2	0
31731	7	55244	8	0
31731	7	55244	8	0
69724	7	56668	2	0
69724	7	56668	2	0
424	1	424	1	0
424	1	424	1	0
424	1	424	1	0
424	1	424	1	0
424	1	424	1	0
31731	7	50110	2	0
31731	7	9852	2	0
31731	7	56668	2	0
74175	6	50918	7	0
69564	2	36805	2	0
4883	1	1671	1	0
68173	1	5121	5	0
68173	1	5121	5	0
49954	1	9852	2	0
9852	2	65238	1	0
71001	1	740	2	0
68173	1	68173	1	0
68173	1	68173	1	0
71001	1	740	2	0
71001	1	740	2	0
71001	1	36805	2	0
71001	1	36805	2	0
25917	2	25917	2	0
25917	2	25917	2	0
31731	7	74175	6	0
62391	4	50918	7	0
14540	2	68443	2	0
14540	2	48480	9	0
14540	2	68443	2	0
14540	2	48480	9	0
69724	7	17712	7	0
35758	7	35758	7	0
35758	7	26633	1	0
35758	7	9852	2	0
35758	7	55579	1	0
35758	7	30868	9	0
35758	7	70108	8	0
35758	7	3400	1	0
35758	7	64025	2	0
35758	7	71601	8	0
35758	7	50110	2	0
35758	7	37320	7	0
35758	7	56668	2	0
35758	7	34622	1	0
62391	4	74175	6	0
71001	1	740	2	0
69564	2	71001	1	0
69564	2	36805	2	0
69564	2	740	2	0
69564	2	36805	2	0
69564	2	740	2	0
69564	2	71001	1	0
69564	2	36805	2	0
69564	2	740	2	0
69564	2	36805	2	0
69564	2	740	2	0
69564	2	71001	1	0
69564	2	71001	1	0
71001	1	69564	2	0
71001	1	69564	2	0
5900	1	5900	1	0
70108	8	55579	1	0
55579	1	34622	1	0
71001	1	48480	9	0
70108	8	55579	1	0
55579	1	37320	7	0
42822	7	38703	7	0
71001	1	69564	2	0
71001	1	36805	2	0
71001	1	740	2	0
71001	1	69564	2	0
71001	1	36805	2	0
71001	1	740	2	0
56668	2	58319	8	0
69564	2	36805	2	0
69564	2	36805	2	0
70108	8	1639	2	0
5900	1	5900	1	0
55579	1	37320	7	0
70108	8	55579	1	0
55579	1	17712	7	0
68173	1	68173	1	0
68173	1	68173	1	0
29176	2	424	1	0
29176	2	424	1	0
29176	2	424	1	0
46902	9	3400	1	0
55579	1	70108	8	0
55579	1	71601	8	0
55579	1	47229	1	0
71001	1	740	2	0
71001	1	740	2	0
37502	7	69564	2	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	69564	2	0
37502	7	37502	7	0
37502	7	37502	7	0
31731	7	1994	6	0
55579	1	17712	7	0
31731	7	74175	6	0
69564	2	740	2	0
69564	2	37502	7	0
69564	2	37502	7	0
70108	8	55579	1	0
740	2	71001	1	0
740	2	37502	7	0
740	2	71001	1	0
740	2	37502	7	0
740	2	71001	1	0
37502	7	69564	2	0
31731	7	74175	6	0
49954	1	65538	1	0
49954	1	56058	1	0
49954	1	56058	1	0
37502	7	37502	7	0
37502	7	37502	7	0
69564	2	71001	1	0
69564	2	71001	1	0
69564	2	71001	1	0
69564	2	71001	1	0
49954	1	65538	1	0
49954	1	56058	1	0
61512	1	56668	2	0
47350	7	55191	2	0
47350	7	53382	9	0
48480	9	48480	9	0
48480	9	68443	2	0
48480	9	68443	2	0
69564	2	38647	6	0
69564	2	40985	2	0
69564	2	740	2	0
69564	2	36805	2	0
69564	2	40985	2	0
69564	2	740	2	0
69564	2	36805	2	0
69564	2	38647	6	0
69564	2	40985	2	0
69564	2	740	2	0
69564	2	36805	2	0
69564	2	40985	2	0
69564	2	740	2	0
69564	2	36805	2	0
30100	9	30100	9	0
30100	9	30100	9	0
30100	9	30100	9	0
30100	9	30100	9	0
30100	9	30100	9	0
30100	9	30100	9	0
30100	9	30100	9	0
30100	9	30100	9	0
71001	1	740	2	0
46432	1	26839	2	0
37502	7	37502	7	0
37502	7	37502	7	0
70108	8	3400	1	0
55579	1	30868	9	0
55579	1	47229	1	0
55579	1	71601	8	0
55579	1	34622	1	0
55579	1	70108	8	0
47350	7	26839	2	0
45737	1	62391	4	0
31731	7	69458	8	0
49954	1	49954	1	0
71001	1	740	2	0
71001	1	71001	1	0
71001	1	71001	1	0
71001	1	71001	1	0
71001	1	71001	1	0
71001	1	71001	1	0
71001	1	71001	1	0
49954	1	65538	1	0
31731	7	55244	8	0
31731	7	53377	1	0
31731	7	74175	6	0
31731	7	28824	2	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
31731	7	17897	7	0
31731	7	46902	9	0
31731	7	9981	9	0
31731	7	46902	9	0
31731	7	9981	9	0
37502	7	37502	7	0
37502	7	37502	7	0
71001	1	36805	2	0
4883	1	26633	1	0
4883	1	1671	1	0
4883	1	1671	1	0
31731	7	55244	8	0
31731	7	26839	2	0
74175	6	37502	7	0
74175	6	37502	7	0
69724	7	62391	4	0
9852	2	69724	7	0
9852	2	56668	2	0
9852	2	1639	2	0
9852	2	69724	7	0
9852	2	56668	2	0
9852	2	1639	2	0
5554	2	62391	4	0
71001	1	71001	1	0
71001	1	71001	1	0
71001	1	71001	1	0
71001	1	71001	1	0
49954	1	56058	1	0
49954	1	65538	1	0
31731	7	17897	7	0
69564	2	36805	2	0
69564	2	36805	2	0
4883	1	4883	1	0
4883	1	4883	1	0
4883	1	4883	1	0
4883	1	4883	1	0
71001	1	71001	1	0
71001	1	71001	1	0
55244	8	53377	1	0
55579	1	55579	1	0
55579	1	55579	1	0
70108	8	55579	1	0
55579	1	69724	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
74175	6	31731	7	0
74175	6	45737	1	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
70108	8	55579	1	0
5554	2	65945	1	0
4883	1	1671	1	0
35758	7	35758	7	0
35758	7	35758	7	0
14540	2	40985	2	0
14540	2	12726	7	0
14540	2	12726	7	0
62391	4	31731	7	0
62391	4	26839	2	0
62391	4	74175	6	0
29294	1	29294	1	0
62391	4	740	2	0
26793	1	37382	7	0
31731	7	28824	2	0
74175	6	28824	2	0
62391	4	55191	2	0
62391	4	69724	7	0
69724	7	65238	1	0
74175	6	45737	1	0
74175	6	45737	1	0
4883	1	1671	1	0
69724	7	28824	2	0
31731	7	31731	7	0
69724	7	65238	1	0
69724	7	65238	1	0
424	1	424	1	0
424	1	46432	1	0
37502	7	37502	7	0
37502	7	37502	7	0
69724	7	22843	9	0
69724	7	22843	9	0
69724	7	22843	9	0
71001	1	740	2	0
43680	1	35593	2	0
43680	1	424	1	0
43680	1	29176	2	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
740	2	71001	1	0
740	2	71001	1	0
740	2	71001	1	0
424	1	45989	5	0
424	1	45989	5	0
69724	7	62391	4	0
35758	7	35758	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
69564	2	36805	2	0
69564	2	71001	1	0
69564	2	740	2	0
69564	2	36805	2	0
69564	2	71001	1	0
69564	2	740	2	0
69564	2	71001	1	0
69564	2	71001	1	0
69564	2	71001	1	0
55579	1	17712	7	0
14540	2	14540	2	0
74175	6	3611	4	0
68173	1	68173	1	0
68173	1	68173	1	0
69564	2	36805	2	0
69564	2	36805	2	0
71001	1	69564	2	0
69564	2	3611	4	0
69564	2	3611	4	0
424	1	65538	1	0
62391	4	740	2	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
55579	1	17712	7	0
74175	6	3611	4	0
74175	6	3611	4	0
5554	2	65945	1	0
65945	1	36693	6	0
65945	1	28824	2	0
65945	1	28824	2	0
36693	6	65945	1	0
36693	6	28824	2	0
36693	6	28824	2	0
5554	2	65945	1	0
55579	1	70108	8	0
55579	1	70108	8	0
69564	2	48814	4	0
69564	2	48814	4	0
71001	1	69564	2	0
71001	1	36805	2	0
71001	1	740	2	0
69564	2	5554	2	0
740	2	71001	1	0
740	2	5554	2	0
740	2	36805	2	0
740	2	69564	2	0
740	2	36805	2	0
740	2	69564	2	0
5554	2	45989	5	0
71001	1	740	2	0
71001	1	36805	2	0
71001	1	69564	2	0
71001	1	36805	2	0
71001	1	69564	2	0
63757	8	47403	2	0
63757	8	5900	1	0
50110	2	56063	8	0
68173	1	68173	1	0
68173	1	68173	1	0
71001	1	740	2	0
71001	1	36805	2	0
71001	1	69564	2	0
71001	1	740	2	0
71001	1	36805	2	0
71001	1	69564	2	0
31731	7	31731	7	0
31731	7	31731	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
9852	2	4883	1	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
4883	1	1671	1	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	74175	6	0
37502	7	37502	7	0
37502	7	74175	6	0
37502	7	37502	7	0
37502	7	74175	6	0
37502	7	37502	7	0
37502	7	74175	6	0
31731	7	28824	2	0
36805	2	69564	2	0
36805	2	69564	2	0
36805	2	69564	2	0
4883	1	1671	1	0
37382	7	29294	1	0
37382	7	29294	1	0
71001	1	69564	2	0
71001	1	36805	2	0
71001	1	740	2	0
71001	1	69564	2	0
71001	1	36805	2	0
71001	1	740	2	0
5554	2	65945	1	0
65945	1	5554	2	0
69564	2	48814	4	0
69564	2	48814	4	0
69564	2	48814	4	0
69724	7	37320	7	0
69724	7	57904	9	0
69724	7	30868	9	0
69724	7	37320	7	0
69724	7	57904	9	0
69724	7	30868	9	0
31731	7	1994	6	0
31731	7	36693	6	0
55579	1	70108	8	0
55579	1	70108	8	0
69564	2	36805	2	0
69564	2	36805	2	0
62391	4	45989	5	0
62391	4	45989	5	0
69564	2	36805	2	0
69564	2	740	2	0
69564	2	36805	2	0
69564	2	740	2	0
424	1	29176	2	0
35593	2	65538	1	0
71601	8	35758	7	0
61512	1	58319	8	0
37502	7	37502	7	0
37502	7	37502	7	0
71001	1	36805	2	0
31731	7	1994	6	0
31731	7	1994	6	0
31731	7	1994	6	0
31731	7	1994	6	0
69724	7	740	2	0
69724	7	71001	1	0
69724	7	5554	2	0
69724	7	36805	2	0
69724	7	69564	2	0
69724	7	740	2	0
69724	7	71001	1	0
69724	7	5554	2	0
69724	7	36805	2	0
69724	7	69564	2	0
69724	7	740	2	0
69724	7	71001	1	0
69724	7	5554	2	0
69724	7	36805	2	0
69724	7	69564	2	0
69724	7	740	2	0
69724	7	71001	1	0
69724	7	5554	2	0
69724	7	36805	2	0
69724	7	69564	2	0
69724	7	740	2	0
69724	7	71001	1	0
69724	7	5554	2	0
69724	7	36805	2	0
69724	7	69564	2	0
69724	7	740	2	0
69724	7	71001	1	0
69724	7	5554	2	0
69724	7	36805	2	0
69724	7	69564	2	0
69724	7	740	2	0
69724	7	71001	1	0
69724	7	5554	2	0
69724	7	36805	2	0
69724	7	69564	2	0
12402	1	53722	8	0
12402	1	3371	9	0
12402	1	53722	8	0
12402	1	3371	9	0
71601	8	65238	1	0
62391	4	60328	1	0
71001	1	69564	2	0
71001	1	740	2	0
71001	1	36805	2	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
31731	7	28824	2	0
37502	7	1994	6	0
37502	7	36693	6	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
71001	1	69564	2	0
71001	1	36805	2	0
71001	1	740	2	0
49954	1	65538	1	0
62391	4	37502	7	0
62391	4	55191	2	0
62391	4	27543	2	0
35593	2	65538	1	0
71001	1	69564	2	0
71001	1	36805	2	0
71001	1	740	2	0
71001	1	22843	9	0
71001	1	36805	2	0
71001	1	740	2	0
70108	8	55579	1	0
55579	1	17712	7	0
36805	2	71001	1	0
36805	2	71001	1	0
71001	1	36805	2	0
71001	1	36805	2	0
60328	1	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
69724	7	53382	9	0
71001	1	36805	2	0
71001	1	69564	2	0
71001	1	740	2	0
69724	7	69564	2	0
69724	7	69564	2	0
69724	7	69564	2	0
69564	2	71001	1	0
69564	2	36805	2	0
69564	2	740	2	0
69564	2	69724	7	0
69564	2	71001	1	0
69564	2	36805	2	0
69564	2	740	2	0
69564	2	69724	7	0
69564	2	48814	4	0
69564	2	48814	4	0
69564	2	48814	4	0
69564	2	48814	4	0
31731	7	55244	8	0
14540	2	29346	9	0
14540	2	29346	9	0
69564	2	69564	2	0
69564	2	69564	2	0
17897	7	53377	1	0
31731	7	9981	9	0
14540	2	29346	9	0
14540	2	29346	9	0
14540	2	29346	9	0
69724	7	57904	9	0
71001	1	69564	2	0
71001	1	69564	2	0
424	1	424	1	0
424	1	424	1	0
31731	7	74175	6	0
31731	7	1994	6	0
69564	2	40985	2	0
69564	2	40985	2	0
71001	1	69564	2	0
71001	1	740	2	0
71001	1	36805	2	0
71001	1	69564	2	0
71001	1	740	2	0
71001	1	36805	2	0
31731	7	17897	7	0
68173	1	68173	1	0
68173	1	68173	1	0
70108	8	55579	1	0
69564	2	740	2	0
69564	2	740	2	0
74175	6	50918	7	0
74175	6	50918	7	0
49954	1	65538	1	0
37502	7	37502	7	0
37502	7	37502	7	0
69564	2	71001	1	0
69564	2	71001	1	0
69564	2	71001	1	0
31731	7	74175	6	0
37502	7	37502	7	0
37502	7	37502	7	0
31731	7	28824	2	0
49954	1	65538	1	0
49954	1	65538	1	0
74175	6	74175	6	0
74175	6	74175	6	0
37320	7	57904	9	0
55579	1	70108	8	0
55579	1	34622	1	0
31731	7	55244	8	0
48480	9	65007	1	0
48480	9	21056	1	0
48480	9	65007	1	0
48480	9	21056	1	0
31731	7	31731	7	0
35593	2	65538	1	0
35593	2	49954	1	0
49954	1	65538	1	0
49954	1	65538	1	0
69724	7	740	2	0
55579	1	69724	7	0
49954	1	65538	1	0
740	2	69564	2	0
740	2	36805	2	0
740	2	69564	2	0
740	2	36805	2	0
49954	1	65538	1	0
31731	7	37502	7	0
14540	2	48480	9	0
14540	2	64150	2	0
14540	2	68443	2	0
14540	2	64150	2	0
14540	2	68443	2	0
55579	1	37320	7	0
74175	6	31731	7	0
74175	6	37320	7	0
74175	6	69724	7	0
74175	6	56668	2	0
74175	6	50110	2	0
74175	6	9852	2	0
74175	6	37502	7	0
31731	7	74175	6	0
740	2	62391	4	0
740	2	71001	1	0
740	2	36805	2	0
740	2	69564	2	0
740	2	26839	2	0
740	2	62391	4	0
740	2	71001	1	0
740	2	36805	2	0
740	2	69564	2	0
740	2	26839	2	0
46902	9	31731	7	0
46902	9	31731	7	0
14540	2	40985	2	0
14540	2	68443	2	0
14540	2	68443	2	0
740	2	36805	2	0
740	2	69564	2	0
740	2	62391	4	0
740	2	36805	2	0
740	2	69564	2	0
740	2	62391	4	0
71001	1	740	2	0
71001	1	36805	2	0
71001	1	22843	9	0
71001	1	69564	2	0
71001	1	740	2	0
71001	1	36805	2	0
71001	1	22843	9	0
71001	1	69564	2	0
71001	1	740	2	0
71001	1	36805	2	0
71001	1	22843	9	0
71001	1	69564	2	0
69724	7	37320	7	0
31731	7	1994	6	0
31731	7	3400	1	0
71001	1	740	2	0
71001	1	740	2	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
37502	7	37502	7	0
69458	8	1639	2	0
69458	8	1639	2	0
31731	7	1994	6	0
31731	7	28824	2	0
31731	7	28824	2	0
71001	1	69564	2	0
71001	1	36805	2	0
71001	1	740	2	0
71001	1	36805	2	0
71001	1	36805	2	0
36805	2	69564	2	0
36805	2	69564	2	0
71001	1	740	2	0
71001	1	36805	2	0
71001	1	22843	9	0
71001	1	69564	2	0
71001	1	5554	2	0
740	2	36805	2	0
740	2	71001	1	0
740	2	69564	2	0
740	2	36805	2	0
740	2	71001	1	0
740	2	69564	2	0
740	2	36805	2	0
740	2	71001	1	0
740	2	69564	2	0
740	2	36805	2	0
740	2	71001	1	0
740	2	69564	2	0
740	2	36805	2	0
740	2	71001	1	0
740	2	69564	2	0
740	2	36805	2	0
740	2	71001	1	0
740	2	69564	2	0
12402	1	70719	9	0
12402	1	3371	9	0
12402	1	53722	8	0
74175	6	1994	6	0
71001	1	69564	2	0
71001	1	36805	2	0
71001	1	740	2	0
740	2	62391	4	0
740	2	46432	1	0
740	2	71001	1	0
740	2	57904	9	0
740	2	37320	7	0
740	2	69724	7	0
740	2	22843	9	0
740	2	5554	2	0
740	2	36805	2	0
740	2	69564	2	0
740	2	71001	1	0
740	2	36805	2	0
25917	2	25917	2	0
69564	2	71001	1	0
69564	2	740	2	0
69564	2	36805	2	0
69564	2	71001	1	0
69564	2	740	2	0
69564	2	36805	2	0
64809	4	62391	4	0
64809	4	55191	2	0
64809	4	62391	4	0
49954	1	56058	1	0
69724	7	45737	1	0
45737	1	74480	1	0
5554	2	45989	5	0
5554	2	46432	1	0
5554	2	5554	2	0
64809	4	31731	7	0
71001	1	740	2	0
71001	1	36805	2	0
71001	1	22843	9	0
71001	1	69564	2	0
71001	1	5554	2	0
71001	1	740	2	0
71001	1	36805	2	0
71001	1	22843	9	0
71001	1	69564	2	0
71001	1	5554	2	0
71001	1	740	2	0
71001	1	36805	2	0
71001	1	22843	9	0
71001	1	69564	2	0
71001	1	5554	2	0
46902	9	50110	2	0
71601	8	50110	2	0
64809	4	62391	4	0
424	1	65945	1	0
424	1	56058	1	0
424	1	65538	1	0
424	1	68173	1	0
424	1	46432	1	0
424	1	5554	2	0
424	1	29176	2	0
424	1	424	1	0
424	1	43680	1	0
424	1	49954	1	0
424	1	45989	5	0
424	1	45989	5	0
62391	4	45989	5	0
64809	4	69724	7	0
64809	4	56668	2	0
64809	4	9852	2	0
64809	4	31731	7	0
64809	4	1639	2	0
64809	4	69458	8	0
64809	4	55191	2	0
14540	2	68443	2	0
14540	2	68443	2	0
74175	6	50918	7	0
31731	7	53377	1	0
31731	7	55244	8	0
31731	7	53377	1	0
31731	7	55244	8	0
62391	4	45989	5	0
31731	7	53377	1	0
31731	7	53377	1	0
37320	7	69724	7	0
37320	7	57904	9	0
9852	2	69724	7	0
71001	1	740	2	0
71001	1	36805	2	0
71001	1	22843	9	0
71001	1	69564	2	0
71001	1	5554	2	0
71001	1	740	2	0
71001	1	36805	2	0
71001	1	22843	9	0
71001	1	69564	2	0
71001	1	5554	2	0
71001	1	36805	2	0
71001	1	69564	2	0
71001	1	36805	2	0
71001	1	69564	2	0
36805	2	69564	2	0
36805	2	69564	2	0
31731	7	53377	1	0
69564	2	71001	1	0
69564	2	3611	4	0
69564	2	71001	1	0
69564	2	3611	4	0
69564	2	71001	1	0
69564	2	3611	4	0
69564	2	71001	1	0
69564	2	3611	4	0
69564	2	71001	1	0
69564	2	3611	4	0
69564	2	71001	1	0
69564	2	3611	4	0
69564	2	71001	1	0
69564	2	3611	4	0
69564	2	71001	1	0
69564	2	3611	4	0
31731	7	53377	1	0
49954	1	65538	1	0
25917	2	25917	2	0
49954	1	65538	1	0
31731	7	28824	2	0
31731	7	28824	2	0
71001	1	69564	2	0
71001	1	36805	2	0
71001	1	740	2	0
71001	1	69564	2	0
71001	1	36805	2	0
71001	1	740	2	0
71001	1	69564	2	0
71001	1	36805	2	0
71001	1	740	2	0
25917	2	25917	2	0
71001	1	71001	1	0
71001	1	71001	1	0
64809	4	31731	7	0
64809	4	62391	4	0
69564	2	40985	2	0
69564	2	740	2	0
71001	1	69564	2	0
71001	1	36805	2	0
71001	1	69564	2	0
71001	1	36805	2	0
64809	4	55191	2	0
64809	4	62391	4	0
55579	1	17712	7	0
424	1	29176	2	0
740	2	71001	1	0
71001	1	36805	2	0
71001	1	740	2	0
69724	7	37320	7	0
69724	7	57904	9	0
69724	7	30868	9	0
74175	6	65945	1	0
74175	6	9340	10	0
74175	6	45989	5	0
74175	6	9340	10	0
74175	6	45989	5	0
64809	4	62391	4	0
69724	7	57904	9	0
74175	6	3611	4	0
74175	6	69564	2	0
29176	2	424	1	0
29176	2	43680	1	0
71001	1	36805	2	0
71001	1	69564	2	0
5900	1	5900	1	0
740	2	69564	2	0
